symbol,timestamp,open,high,low,close,volume,trade_count,vwap,rsi_14
QQQ,2025-09-02 09:38:00+00:00,566.82,566.82,566.82,566.82,473.0,14.0,566.82,59.32203389830574
QQQ,2025-09-02 09:39:00+00:00,566.79,566.79,566.73,566.73,643.0,19.0,566.76,49.557522123894245
QQQ,2025-09-02 09:40:00+00:00,566.77,566.77,566.77,566.77,773.0,21.0,566.77,51.282051282050034
QQQ,2025-09-02 09:41:00+00:00,566.73,566.74,566.67,566.67,2060.0,52.0,566.722,50.84745762711783
QQQ,2025-09-02 09:42:00+00:00,566.61,566.61,566.6,566.6,292.0,12.0,566.605,48.38709677419503
QQQ,2025-09-02 09:44:00+00:00,566.6,566.6,566.55,566.55,1058.0,31.0,566.57,41.02564102564003
QQQ,2025-09-02 09:45:00+00:00,566.56,566.58,566.55,566.58,2663.0,31.0,566.569686,38.9380530973462
QQQ,2025-09-02 09:46:00+00:00,566.47,566.47,566.39,566.39,1813.0,44.0,566.434444,33.587786259541716
QQQ,2025-09-02 09:47:00+00:00,566.32,566.32,566.32,566.32,1247.0,26.0,566.32,36.36363636363978
QQQ,2025-09-02 09:48:00+00:00,566.3,566.37,566.3,566.37,997.0,24.0,566.323333,41.525423728812086
QQQ,2025-09-02 09:49:00+00:00,566.31,566.31,566.13,566.13,2429.0,60.0,566.245832,32.116788321169096
QQQ,2025-09-02 09:50:00+00:00,566.22,566.25,566.22,566.22,2916.0,48.0,566.225292,23.770491803282283
QQQ,2025-09-02 09:51:00+00:00,566.32,566.39,566.21,566.21,2034.0,58.0,566.305455,22.95081967213558
QQQ,2025-09-02 09:52:00+00:00,566.12,566.12,566.12,566.12,896.0,18.0,566.12,23.52941176470982
QQQ,2025-09-02 09:53:00+00:00,566.1,566.1,566.0,566.0,2862.0,102.0,566.015129,16.935483870968994
QQQ,2025-09-02 09:54:00+00:00,566.01,566.01,565.97,565.97,1292.0,31.0,565.984833,17.796610169493647
QQQ,2025-09-02 09:55:00+00:00,566.0,566.07,566.0,566.01,2588.0,47.0,566.020625,17.796610169493647
QQQ,2025-09-02 09:56:00+00:00,566.04,566.09,566.0,566.02,5402.0,67.0,566.027353,20.18348623853403
QQQ,2025-09-02 09:57:00+00:00,565.99,566.0,565.99,566.0,1622.0,35.0,565.99125,21.153846153847198
QQQ,2025-09-02 09:58:00+00:00,566.01,566.04,566.01,566.03,1308.0,30.0,566.021667,24.509803921569073
QQQ,2025-09-02 09:59:00+00:00,566.0,566.0,565.98,566.0,3352.0,66.0,565.99122,21.568627450974702
QQQ,2025-09-02 10:00:00+00:00,565.96,565.98,565.96,565.98,1285.0,56.0,565.972195,25.88235294117254
QQQ,2025-09-02 10:01:00+00:00,565.94,565.94,565.94,565.94,377.0,10.0,565.94,26.829268292678194
QQQ,2025-09-02 10:02:00+00:00,565.97,566.05,565.97,566.05,658.0,14.0,566.018,31.818181818174182
QQQ,2025-09-02 10:03:00+00:00,566.06,566.06,566.06,566.06,372.0,21.0,566.06,44.615384615378694
QQQ,2025-09-02 10:04:00+00:00,566.06,566.09,566.06,566.09,887.0,20.0,566.0825,38.98305084745436
QQQ,2025-09-02 10:05:00+00:00,566.07,566.07,565.95,566.0,1984.0,33.0,565.994375,34.3283582089489
QQQ,2025-09-02 10:06:00+00:00,565.98,565.98,565.98,565.98,691.0,38.0,565.98,38.33333333333049
QQQ,2025-09-02 10:07:00+00:00,566.11,566.11,566.08,566.09,1142.0,39.0,566.09,57.627118644073015
QQQ,2025-09-02 10:08:00+00:00,566.1,566.2,566.1,566.14,2537.0,48.0,566.150741,63.93442622950972
QQQ,2025-09-02 10:09:00+00:00,566.19,566.32,566.19,566.31,1962.0,47.0,566.2725,70.27027027027317
QQQ,2025-09-02 10:10:00+00:00,566.3,566.3,566.3,566.3,290.0,8.0,566.3,68.91891891892266
QQQ,2025-09-02 10:11:00+00:00,566.29,566.4,566.29,566.4,966.0,31.0,566.334,74.39024390244292
QQQ,2025-09-02 10:12:00+00:00,566.44,566.44,566.3,566.3,529.0,21.0,566.37,65.16853932584384
QQQ,2025-09-02 10:13:00+00:00,566.14,566.14,566.14,566.14,744.0,28.0,566.14,56.86274509803943
QQQ,2025-09-02 10:14:00+00:00,566.16,566.16,566.16,566.16,150.0,12.0,566.16,58.8235294117634
QQQ,2025-09-02 10:15:00+00:00,566.14,566.14,566.12,566.12,936.0,23.0,566.125714,58.8235294117634
QQQ,2025-09-02 10:16:00+00:00,566.16,566.18,566.14,566.17,2434.0,57.0,566.166953,56.250000000000746
QQQ,2025-09-02 10:17:00+00:00,566.07,566.12,566.07,566.12,1488.0,43.0,566.097333,53.0000000000033
QQQ,2025-09-02 10:18:00+00:00,566.02,566.03,565.92,565.92,1707.0,52.0,566.005795,42.73504273503867
QQQ,2025-09-02 10:19:00+00:00,565.83,565.84,565.74,565.74,1157.0,55.0,565.8,39.682539682538106
QQQ,2025-09-02 10:20:00+00:00,565.71,565.8,565.71,565.8,1612.0,42.0,565.768941,43.07692307691917
QQQ,2025-09-02 10:21:00+00:00,565.78,565.78,565.78,565.78,1017.0,42.0,565.78,37.19008264462243
QQQ,2025-09-02 10:22:00+00:00,565.77,565.77,565.72,565.75,2164.0,60.0,565.739231,33.6134453781479
QQQ,2025-09-02 10:23:00+00:00,565.72,565.72,565.49,565.5,3846.0,106.0,565.543752,18.110236220468423
QQQ,2025-09-02 10:24:00+00:00,565.51,565.51,565.36,565.38,4200.0,115.0,565.409,16.66666666666255
QQQ,2025-09-02 10:25:00+00:00,565.38,565.41,565.38,565.41,764.0,33.0,565.393333,12.213740458006782
QQQ,2025-09-02 10:26:00+00:00,565.42,565.42,565.42,565.42,571.0,23.0,565.42,13.93442622949911
QQQ,2025-09-02 10:27:00+00:00,565.54,565.54,565.29,565.32,3064.0,63.0,565.366874,14.655172413784484
QQQ,2025-09-02 10:28:00+00:00,565.28,565.28,564.93,564.93,22301.0,382.0,565.01842,9.803921568620169
QQQ,2025-09-02 10:29:00+00:00,564.97,565.12,564.9,565.11,29188.0,230.0,565.002064,19.76047904191364
QQQ,2025-09-02 10:30:00+00:00,565.03,565.08,564.87,565.05,14359.0,187.0,565.013757,16.666666666665535
QQQ,2025-09-02 10:31:00+00:00,565.05,565.05,564.78,565.0,4398.0,85.0,565.003818,16.666666666665535
QQQ,2025-09-02 10:32:00+00:00,565.08,565.2,565.08,565.18,17476.0,145.0,565.127203,27.71084337349174
QQQ,2025-09-02 10:33:00+00:00,565.18,565.25,565.1,565.1,5825.0,60.0,565.172645,29.487179487177713
QQQ,2025-09-02 10:34:00+00:00,565.09,565.13,565.09,565.12,1811.0,55.0,565.116,27.631578947368126
QQQ,2025-09-02 10:35:00+00:00,565.06,565.16,565.06,565.16,1089.0,34.0,565.11,29.870129870127755
QQQ,2025-09-02 10:36:00+00:00,565.16,565.26,565.13,565.26,17141.0,87.0,565.239382,34.782608695650936
QQQ,2025-09-02 10:37:00+00:00,565.25,565.28,565.22,565.25,6116.0,74.0,565.267687,40.875912408758396
QQQ,2025-09-02 10:38:00+00:00,565.2,565.28,565.2,565.28,3518.0,66.0,565.262418,46.093749999998685
QQQ,2025-09-02 10:39:00+00:00,565.26,565.28,565.26,565.28,2579.0,46.0,565.276296,44.79999999999971
QQQ,2025-09-02 10:40:00+00:00,565.2,565.2,565.18,565.18,961.0,29.0,565.196,41.044776119402094
QQQ,2025-09-02 10:41:00+00:00,565.13,565.24,565.12,565.15,2264.0,51.0,565.190303,43.307086614170274
QQQ,2025-09-02 10:42:00+00:00,565.09,565.09,564.64,564.67,9307.0,262.0,564.796815,40.44117647058787
QQQ,2025-09-02 10:43:00+00:00,564.72,564.78,564.59,564.75,8779.0,173.0,564.671705,35.714285714283776
QQQ,2025-09-02 10:44:00+00:00,564.91,565.09,564.91,565.09,2116.0,77.0,564.984,51.29870129870394
QQQ,2025-09-02 10:45:00+00:00,565.15,565.17,565.14,565.16,1732.0,34.0,565.150705,55.12820512820466
QQQ,2025-09-02 10:46:00+00:00,565.18,565.18,565.05,565.07,1955.0,42.0,565.134516,46.258503401363434
QQQ,2025-09-02 10:47:00+00:00,565.07,565.1,565.06,565.1,3515.0,61.0,565.081061,50.0
QQQ,2025-09-02 10:48:00+00:00,565.12,565.12,565.12,565.12,561.0,18.0,565.12,50.0
QQQ,2025-09-02 10:49:00+00:00,565.04,565.04,564.95,564.95,769.0,25.0,564.969672,43.2258064516147
QQQ,2025-09-02 10:50:00+00:00,564.99,564.99,564.88,564.89,3019.0,58.0,564.941,37.748344370859776
QQQ,2025-09-02 10:51:00+00:00,564.8,564.91,564.8,564.9,3474.0,88.0,564.889604,38.41059602648837
QQQ,2025-09-02 10:52:00+00:00,564.85,564.87,564.84,564.87,1114.0,39.0,564.85,36.4238410596026
QQQ,2025-09-02 10:53:00+00:00,564.94,564.94,564.81,564.81,10951.0,121.0,564.83776,35.0318471337565
QQQ,2025-09-02 10:54:00+00:00,564.85,564.85,564.85,564.85,293.0,17.0,564.85,39.07284768212155
QQQ,2025-09-02 10:55:00+00:00,564.92,564.92,564.77,564.77,2420.0,45.0,564.879819,37.82051282051342
QQQ,2025-09-02 10:56:00+00:00,564.8,564.97,564.8,564.97,790.0,26.0,564.885,61.718750000001876
QQQ,2025-09-02 10:57:00+00:00,565.0,565.04,565.0,565.0,5326.0,90.0,565.004911,60.16260162601611
QQQ,2025-09-02 10:59:00+00:00,564.95,565.05,564.93,565.0,10018.0,134.0,564.999392,44.94382022471723
QQQ,2025-09-02 11:00:00+00:00,565.07,565.19,564.8,564.8,11636.0,341.0,565.061328,32.352941176471575
QQQ,2025-09-02 11:01:00+00:00,564.71,564.77,564.71,564.74,1475.0,49.0,564.74,33.33333333333333
QQQ,2025-09-02 11:02:00+00:00,564.79,564.8,564.71,564.75,3141.0,94.0,564.740516,31.958762886599388
QQQ,2025-09-02 11:03:00+00:00,564.7,564.93,564.7,564.9,3024.0,81.0,564.827305,39.99999999999999
QQQ,2025-09-02 11:04:00+00:00,564.68,564.68,564.65,564.65,1008.0,35.0,564.656,37.28813559321935
QQQ,2025-09-02 11:05:00+00:00,564.61,564.61,564.6,564.6,1574.0,44.0,564.601961,37.60683760683993
QQQ,2025-09-02 11:06:00+00:00,564.64,564.66,564.64,564.65,882.0,26.0,564.65,39.669421487603614
QQQ,2025-09-02 11:07:00+00:00,564.63,564.63,564.63,564.63,835.0,28.0,564.63,39.99999999999999
QQQ,2025-09-02 11:08:00+00:00,564.62,564.66,564.62,564.66,2078.0,55.0,564.639776,43.58974358974433
QQQ,2025-09-02 11:09:00+00:00,564.53,564.58,564.53,564.56,2353.0,70.0,564.554406,38.21138211381708
QQQ,2025-09-02 11:10:00+00:00,564.5,564.6,564.46,564.6,1422.0,79.0,564.51,42.85714285714422
QQQ,2025-09-02 11:11:00+00:00,564.43,564.44,564.35,564.35,1951.0,68.0,564.408098,24.999999999997712
QQQ,2025-09-02 11:12:00+00:00,564.5,564.6,564.5,564.56,1180.0,42.0,564.562766,34.507042253517525
QQQ,2025-09-02 11:13:00+00:00,564.68,564.68,564.67,564.67,761.0,25.0,564.676,39.21568627450747
QQQ,2025-09-02 11:14:00+00:00,564.68,564.86,564.68,564.82,1232.0,34.0,564.779366,50.67567567567894
QQQ,2025-09-02 11:15:00+00:00,564.8,564.93,564.8,564.9,1498.0,56.0,564.878065,55.333333333332675
QQQ,2025-09-02 11:16:00+00:00,564.87,564.9,564.87,564.9,2771.0,86.0,564.887203,55.03355704697946
QQQ,2025-09-02 11:17:00+00:00,564.99,565.03,564.96,564.96,2038.0,50.0,564.995447,52.14285714285929
QQQ,2025-09-02 11:18:00+00:00,564.92,564.93,564.85,564.88,3759.0,88.0,564.898462,59.34959349593556
QQQ,2025-09-02 11:19:00+00:00,564.85,564.85,564.85,564.85,1478.0,57.0,564.85,60.33057851239638
QQQ,2025-09-02 11:20:00+00:00,564.67,564.67,564.5,564.57,2705.0,59.0,564.560215,47.22222222222485
QQQ,2025-09-02 11:21:00+00:00,564.62,564.62,564.47,564.47,1997.0,57.0,564.562,44.736842105264536
QQQ,2025-09-02 11:22:00+00:00,564.5,564.73,564.5,564.7,4330.0,94.0,564.550142,51.16279069767658
QQQ,2025-09-02 11:23:00+00:00,564.68,564.71,564.65,564.71,1296.0,54.0,564.6725,54.60122699386752
QQQ,2025-09-02 11:24:00+00:00,564.8,564.8,564.74,564.77,1000.0,30.0,564.775,55.15151515151398
QQQ,2025-09-02 11:25:00+00:00,564.73,564.74,564.73,564.73,1086.0,30.0,564.733333,63.19444444444483
QQQ,2025-09-02 11:26:00+00:00,564.82,564.91,564.76,564.83,2232.0,62.0,564.843473,60.1503759398529
QQQ,2025-09-02 11:27:00+00:00,564.91,564.98,564.87,564.87,11502.0,134.0,564.940219,57.9365079365098
QQQ,2025-09-02 11:28:00+00:00,564.81,564.81,564.71,564.76,4094.0,55.0,564.789105,47.540983606554775
QQQ,2025-09-02 11:29:00+00:00,564.715,564.74,564.56,564.56,1973.0,51.0,564.645616,37.31343283582001
QQQ,2025-09-02 11:30:00+00:00,564.43,564.43,564.43,564.43,1261.0,49.0,564.43,34.01360544217623
QQQ,2025-09-02 11:31:00+00:00,564.53,564.53,564.53,564.53,494.0,17.0,564.53,35.761589403971314
QQQ,2025-09-02 11:32:00+00:00,564.53,564.56,564.53,564.56,4198.0,77.0,564.534633,39.04109589040866
QQQ,2025-09-02 11:33:00+00:00,564.66,564.7,564.66,564.7,1621.0,46.0,564.68,45.222929936306606
QQQ,2025-09-02 11:34:00+00:00,564.53,564.53,564.53,564.53,3182.0,46.0,564.53,48.630136986298865
QQQ,2025-09-02 11:35:00+00:00,564.53,564.55,564.53,564.55,3611.0,73.0,564.532306,52.898550724634816
QQQ,2025-09-02 11:36:00+00:00,564.54,564.6,564.54,564.6,3055.0,49.0,564.571983,45.83333333333294
QQQ,2025-09-02 11:37:00+00:00,564.6,564.67,564.6,564.66,3079.0,50.0,564.6155,47.99999999999745
QQQ,2025-09-02 11:38:00+00:00,564.68,564.68,564.52,564.52,3670.0,117.0,564.64342,40.60150375939959
QQQ,2025-09-02 11:39:00+00:00,564.46,564.51,564.46,564.501,1547.0,38.0,564.4904,41.252864782276255
QQQ,2025-09-02 11:40:00+00:00,564.56,565.0,564.56,564.83,48901.0,462.0,564.914351,50.0
QQQ,2025-09-02 11:41:00+00:00,564.801,564.81,564.71,564.71,3125.0,79.0,564.791726,45.055624227443126
QQQ,2025-09-02 11:42:00+00:00,564.66,564.66,564.56,564.56,1469.0,25.0,564.574603,43.96863691194203
QQQ,2025-09-02 11:43:00+00:00,564.6,564.65,564.58,564.65,1417.0,34.0,564.613527,52.90697674418643
QQQ,2025-09-02 11:44:00+00:00,564.6,564.65,564.55,564.55,1792.0,56.0,564.612929,53.95256916995966
QQQ,2025-09-02 11:45:00+00:00,564.68,564.74,564.68,564.72,2518.0,48.0,564.700704,55.98236775818654
QQQ,2025-09-02 11:46:00+00:00,564.82,564.82,564.6,564.69,4341.0,66.0,564.674985,54.09319899244568
QQQ,2025-09-02 11:47:00+00:00,564.68,564.68,564.68,564.68,311.0,12.0,564.68,49.3141289437555
QQQ,2025-09-02 11:48:00+00:00,564.66,564.66,564.58,564.59,10787.0,77.0,564.609666,52.177068214805786
QQQ,2025-09-02 11:49:00+00:00,564.56,564.581,564.56,564.581,2892.0,33.0,564.57035,51.133869787858664
QQQ,2025-09-02 11:50:00+00:00,564.55,564.55,564.55,564.55,1046.0,30.0,564.55,48.14540059346969
QQQ,2025-09-02 11:51:00+00:00,564.57,564.61,564.53,564.6,2934.0,46.0,564.558132,47.75784753363503
QQQ,2025-09-02 11:52:00+00:00,564.4,564.4,564.23,564.23,4151.0,165.0,564.334451,40.75255102041191
QQQ,2025-09-02 11:53:00+00:00,564.37,564.41,564.37,564.41,5202.0,88.0,564.374395,47.36842105263193
QQQ,2025-09-02 11:54:00+00:00,564.44,564.61,564.44,564.61,3117.0,74.0,564.53,43.12500000000072
QQQ,2025-09-02 11:55:00+00:00,564.53,564.6,564.52,564.6,3761.0,96.0,564.57406,46.30872483221517
QQQ,2025-09-02 11:56:00+00:00,564.64,564.64,564.58,564.58,1509.0,53.0,564.6,50.73529411765043
QQQ,2025-09-02 11:57:00+00:00,564.48,564.48,564.46,564.46,1389.0,46.0,564.47061,43.16546762590245
QQQ,2025-09-02 11:58:00+00:00,564.46,564.46,564.33,564.33,3298.0,96.0,564.381107,42.25352112676462
QQQ,2025-09-02 11:59:00+00:00,564.36,564.36,564.36,564.36,926.0,36.0,564.36,35.937500000000426
QQQ,2025-09-02 12:00:00+00:00,564.77,569.8,564.04,564.26,160554.0,3439.0,565.781806,34.07407407407332
QQQ,2025-09-02 12:01:00+00:00,566.76,570.827,563.93,563.9522,58844.0,681.0,564.544269,27.916009224421373
QQQ,2025-09-02 12:02:00+00:00,564.6797,564.6797,563.51,563.6,22063.0,434.0,563.850154,24.083769633508723
QQQ,2025-09-02 12:03:00+00:00,563.71,563.81,563.6499,563.8,18992.0,177.0,563.717418,31.41361256544353
QQQ,2025-09-02 12:04:00+00:00,563.8,563.8,563.57,563.6,12738.0,197.0,563.651854,29.07488986784169
QQQ,2025-09-02 12:05:00+00:00,563.63,563.76,563.61,563.67,16759.0,144.0,563.636432,29.694323144101077
QQQ,2025-09-02 12:06:00+00:00,563.67,563.7,563.48,563.48,18441.0,188.0,563.562205,32.227488151656004
QQQ,2025-09-02 12:07:00+00:00,563.52,563.52,563.36,563.44,15177.0,228.0,563.486949,25.38071065989675
QQQ,2025-09-02 12:08:00+00:00,563.41,563.46,563.32,563.32,12006.0,175.0,563.403575,15.87301587301043
QQQ,2025-09-02 12:09:00+00:00,563.29,563.32,563.21,563.21,32195.0,280.0,563.260572,15.075376884416642
QQQ,2025-09-02 12:10:00+00:00,563.24,563.35,563.13,563.13,16415.0,289.0,563.195554,14.634146341457594
QQQ,2025-09-02 12:11:00+00:00,563.2,563.2,563.0,563.0,11021.0,242.0,563.067225,14.563106796110759
QQQ,2025-09-02 12:12:00+00:00,563.13,563.24,562.93,562.96,12545.0,255.0,563.033615,15.228426395933425
QQQ,2025-09-02 12:13:00+00:00,562.99,563.19,562.9301,563.19,7802.0,162.0,563.011145,23.04147465437549
QQQ,2025-09-02 12:14:00+00:00,563.22,563.28,563.13,563.22,11892.0,228.0,563.226779,25.238095238092356
QQQ,2025-09-02 12:15:00+00:00,563.2,563.29,563.17,563.19,6786.0,175.0,563.21474,29.085720557566248
QQQ,2025-09-02 12:16:00+00:00,563.22,563.32,563.21,563.29,17450.0,214.0,563.272013,40.127388535027414
QQQ,2025-09-02 12:17:00+00:00,563.23,563.37,563.23,563.34,8329.0,134.0,563.319283,33.80281690140811
QQQ,2025-09-02 12:18:00+00:00,563.3,563.32,563.12,563.16,9173.0,174.0,563.208882,34.285714285710796
QQQ,2025-09-02 12:19:00+00:00,563.18,563.19,563.12,563.12,5067.0,108.0,563.15408,29.92700729927013
QQQ,2025-09-02 12:20:00+00:00,563.06,563.14,563.06,563.11,8746.0,120.0,563.113468,34.45378151260408
QQQ,2025-09-02 12:21:00+00:00,563.19,563.19,562.99,563.04,26106.0,261.0,563.077555,33.60655737704582
QQQ,2025-09-02 12:22:00+00:00,563.05,563.05,562.7801,562.7801,7146.0,195.0,562.970984,30.14927568203224
QQQ,2025-09-02 12:23:00+00:00,563.03,563.03,562.88,562.97,7050.0,139.0,562.97,41.6655090984862
QQQ,2025-09-02 12:24:00+00:00,563.0,563.0,562.78,562.78,10311.0,175.0,562.831444,38.708220415537625
QQQ,2025-09-02 12:25:00+00:00,562.78,562.85,562.74,562.85,5522.0,152.0,562.793314,44.96576721707747
QQQ,2025-09-02 12:26:00+00:00,562.87,563.09,562.85,563.0799,8518.0,119.0,562.978003,53.5690897183993
QQQ,2025-09-02 12:27:00+00:00,563.06,563.1,562.99,563.05,7595.0,150.0,563.04531,45.268991619353585
QQQ,2025-09-02 12:28:00+00:00,563.07,563.1,563.03,563.03,5012.0,136.0,563.061024,43.53565596080436
QQQ,2025-09-02 12:29:00+00:00,563.03,563.03,562.92,562.92,6531.0,193.0,562.970109,41.28807434176348
QQQ,2025-09-02 12:30:00+00:00,562.8982,562.99,562.76,562.83,8081.0,170.0,562.865485,35.06105481943786
QQQ,2025-09-02 12:31:00+00:00,562.87,562.87,562.62,562.65,21517.0,210.0,562.743675,29.336367992334004
QQQ,2025-09-02 12:32:00+00:00,562.67,562.74,562.55,562.72,8856.0,146.0,562.657388,35.89381892793358
QQQ,2025-09-02 12:33:00+00:00,562.74,562.7899,562.72,562.78,7853.0,160.0,562.753043,39.237781716890304
QQQ,2025-09-02 12:34:00+00:00,562.77,562.84,562.74,562.8099,7063.0,109.0,562.764249,40.618943419818216
QQQ,2025-09-02 12:35:00+00:00,562.78,562.97,562.67,562.9617,10871.0,193.0,562.855446,47.67144471539852
QQQ,2025-09-02 12:36:00+00:00,562.95,562.95,562.78,562.78,6969.0,182.0,562.850367,49.996881042980014
QQQ,2025-09-02 12:37:00+00:00,562.85,562.85,562.62,562.76,13855.0,230.0,562.714974,42.67373709182093
QQQ,2025-09-02 12:38:00+00:00,562.79,562.81,562.45,562.45,12355.0,320.0,562.545062,39.37677053824483
QQQ,2025-09-02 12:39:00+00:00,562.4,562.41,562.35,562.38,6688.0,158.0,562.383191,34.86994591810205
QQQ,2025-09-02 12:40:00+00:00,562.36,562.38,562.27,562.3675,14560.0,278.0,562.334165,23.33433148674841
QQQ,2025-09-02 12:41:00+00:00,562.36,562.36,562.06,562.2,18085.0,346.0,562.199309,21.155151350617885
QQQ,2025-09-02 12:42:00+00:00,562.15,562.176,561.94,562.05,22937.0,502.0,562.049719,19.439940127228397
QQQ,2025-09-02 12:43:00+00:00,562.1,562.23,561.91,562.23,10237.0,224.0,562.062466,29.38329150233254
QQQ,2025-09-02 12:44:00+00:00,562.09,562.13,561.97,562.05,9515.0,178.0,562.073332,27.883633889077473
QQQ,2025-09-02 12:45:00+00:00,562.13,562.15,562.09,562.15,3721.0,139.0,562.128258,35.149103005822596
QQQ,2025-09-02 12:46:00+00:00,562.13,562.13,562.03,562.03,4124.0,120.0,562.112822,30.096919349255074
QQQ,2025-09-02 12:47:00+00:00,562.1,562.1,561.88,561.94,26584.0,304.0,561.998406,26.18237495747148
QQQ,2025-09-02 12:48:00+00:00,561.98,561.98,561.77,561.94,20325.0,291.0,561.905894,24.909143351603944
QQQ,2025-09-02 12:49:00+00:00,561.9393,561.96,561.9,561.91,7258.0,147.0,561.910902,17.372960228334023
QQQ,2025-09-02 12:50:00+00:00,561.88,561.9097,561.7,561.89,21660.0,364.0,561.837823,19.310344827590058
QQQ,2025-09-02 12:51:00+00:00,562.0,562.28,562.0,562.27,9710.0,210.0,562.161504,36.464088397791095
QQQ,2025-09-02 12:52:00+00:00,562.2663,562.27,562.15,562.19,13518.0,241.0,562.198695,41.77215189873527
QQQ,2025-09-02 12:53:00+00:00,562.19,562.33,562.19,562.31,7322.0,141.0,562.300862,47.85276073619478
QQQ,2025-09-02 12:54:00+00:00,562.26,562.27,560.57,561.25,94273.0,1567.0,561.385997,29.13165266106455
QQQ,2025-09-02 12:55:00+00:00,561.16,561.71,560.81,561.22,55071.0,806.0,561.195741,30.708661417322205
QQQ,2025-09-02 12:56:00+00:00,561.14,561.41,561.01,561.28,18494.0,273.0,561.294079,34.28571428571348
QQQ,2025-09-02 12:57:00+00:00,561.24,561.47,561.23,561.441,18296.0,306.0,561.321756,33.772110242697494
QQQ,2025-09-02 12:58:00+00:00,561.44,561.58,561.25,561.49,15841.0,307.0,561.458596,37.82608695652148
QQQ,2025-09-02 12:59:00+00:00,561.47,561.48,561.25,561.29,20848.0,215.0,561.308703,32.08333333333118
QQQ,2025-09-02 13:00:00+00:00,561.25,561.3,560.95,560.97,24160.0,446.0,561.13931,29.615384615383164
QQQ,2025-09-02 13:01:00+00:00,560.97,561.3,560.83,561.049,12199.0,189.0,561.11523,32.79258400926662
QQQ,2025-09-02 13:02:00+00:00,560.99,561.281,560.95,561.281,15357.0,252.0,561.114011,38.3197447713545
QQQ,2025-09-02 13:03:00+00:00,561.2,561.3,561.17,561.2,5646.0,144.0,561.192619,37.63927576601592
QQQ,2025-09-02 13:04:00+00:00,561.1099,561.4,561.03,561.36,10668.0,201.0,561.128258,41.20185922974664
QQQ,2025-09-02 13:05:00+00:00,561.4,561.52,561.31,561.47,14719.0,232.0,561.458967,35.412107950399374
QQQ,2025-09-02 13:06:00+00:00,561.36,561.6,561.36,561.6,6428.0,163.0,561.473003,39.43409742120126
QQQ,2025-09-02 13:07:00+00:00,561.57,561.66,561.46,561.51,35617.0,465.0,561.529572,35.517740767559076
QQQ,2025-09-02 13:08:00+00:00,561.53,561.56,561.4,561.4401,6079.0,141.0,561.526252,55.36429821096163
QQQ,2025-09-02 13:09:00+00:00,561.42,561.44,561.3,561.3,3780.0,104.0,561.36648,52.12539851221929
QQQ,2025-09-02 13:10:00+00:00,561.28,561.3297,561.22,561.3297,2838.0,98.0,561.282895,51.342010044824534
QQQ,2025-09-02 13:11:00+00:00,561.34,561.73,561.34,561.68,11430.0,220.0,561.565422,55.8549730524238
QQQ,2025-09-02 13:12:00+00:00,561.68,561.79,561.67,561.73,17997.0,188.0,561.725545,55.876591576885865
QQQ,2025-09-02 13:13:00+00:00,561.69,561.74,561.67,561.74,16248.0,142.0,561.72801,62.149028077755915
QQQ,2025-09-02 13:14:00+00:00,561.82,561.97,561.81,561.89,16255.0,228.0,561.906543,77.34839476813355
QQQ,2025-09-02 13:15:00+00:00,561.85,561.85,561.78,561.85,5889.0,140.0,561.799414,74.3761412051152
QQQ,2025-09-02 13:16:00+00:00,561.87,561.9,561.71,561.7301,3284.0,132.0,561.853972,64.66784244562191
QQQ,2025-09-02 13:17:00+00:00,561.77,561.77,561.64,561.71,1465.0,108.0,561.713077,67.34693877550957
QQQ,2025-09-02 13:18:00+00:00,561.75,561.81,561.75,561.81,2952.0,104.0,561.791776,65.95744680850858
QQQ,2025-09-02 13:19:00+00:00,561.75,561.75,561.61,561.64,3538.0,98.0,561.702448,55.78231292516901
QQQ,2025-09-02 13:20:00+00:00,561.64,561.71,561.62,561.7,2694.0,101.0,561.670742,53.57142857142944
QQQ,2025-09-02 13:21:00+00:00,561.68,561.7,561.52,561.52,4497.0,115.0,561.594803,50.33557046979834
QQQ,2025-09-02 13:22:00+00:00,561.56,561.82,561.56,561.82,9730.0,114.0,561.695165,61.042962618452265
QQQ,2025-09-02 13:23:00+00:00,561.74,561.75,561.7,561.75,4038.0,89.0,561.724239,63.63636363636426
QQQ,2025-09-02 13:24:00+00:00,561.69,561.91,561.68,561.86,5389.0,164.0,561.799471,65.32393226608085
QQQ,2025-09-02 13:25:00+00:00,561.81,562.0,561.69,561.9001,10631.0,160.0,561.919741,57.74945426378406
QQQ,2025-09-02 13:26:00+00:00,561.96,562.02,561.93,562.02,3085.0,86.0,561.977568,59.73154362415979
QQQ,2025-09-02 13:27:00+00:00,562.0101,562.0101,561.72,561.72,13564.0,171.0,561.827818,49.43820224719151
QQQ,2025-09-02 13:28:00+00:00,561.62,561.62,561.13,561.2,20814.0,310.0,561.318972,33.95348837209423
QQQ,2025-09-02 13:29:00+00:00,561.2491,561.33,561.1,561.32,26034.0,191.0,561.235792,38.11659192825183
QQQ,2025-09-02 13:30:00+00:00,561.31,561.36,560.11,560.25,1308245.0,22277.0,560.742341,26.728719222666342
QQQ,2025-09-02 13:31:00+00:00,560.26,560.28,559.535,559.91,793092.0,10498.0,559.863316,24.285714285714135
QQQ,2025-09-02 13:32:00+00:00,559.9,560.87,559.72,560.57,583646.0,7098.0,560.260565,34.72906403941124
